"","X","x","spectrum.density","library","TF","pos"
"336",36,0.4,0.367562916070715,"Nucleosome-SELEX","SHOX","Region 35-74"
"337",37,0.425,0.372402136503019,"Nucleosome-SELEX","SHOX","Region 35-74"
"338",38,0.45,0.368518939735516,"Nucleosome-SELEX","SHOX","Region 35-74"
"339",39,0.475,0.36640544690421,"Nucleosome-SELEX","SHOX","Region 35-74"
"340",40,0.5,0.36372574221515,"Nucleosome-SELEX","SHOX","Region 35-74"
"341",41,0.025,0.23454757012536,"HT-SELEX","SHOX","Region 35-74"
"342",42,0.05,0.312342014271472,"HT-SELEX","SHOX","Region 35-74"
"343",43,0.075,0.333432363467874,"HT-SELEX","SHOX","Region 35-74"
"344",44,0.1,0.353161747509883,"HT-SELEX","SHOX","Region 35-74"
"345",45,0.125,0.37580396410907,"HT-SELEX","SHOX","Region 35-74"
"346",46,0.15,0.369833617181531,"HT-SELEX","SHOX","Region 35-74"
"347",47,0.175,0.385759838425552,"HT-SELEX","SHOX","Region 35-74"
"348",48,0.2,0.408177509604247,"HT-SELEX","SHOX","Region 35-74"
"349",49,0.225,0.422494927341815,"HT-SELEX","SHOX","Region 35-74"
"350",50,0.25,0.419435838521285,"HT-SELEX","SHOX","Region 35-74"
"351",51,0.275,0.406228576505212,"HT-SELEX","SHOX","Region 35-74"
"352",52,0.3,0.391532985764422,"HT-SELEX","SHOX","Region 35-74"
"353",53,0.325,0.38508126263546,"HT-SELEX","SHOX","Region 35-74"
"354",54,0.35,0.3958463885323,"HT-SELEX","SHOX","Region 35-74"
"355",55,0.375,0.384032549776652,"HT-SELEX","SHOX","Region 35-74"
"356",56,0.4,0.371882257562476,"HT-SELEX","SHOX","Region 35-74"
"357",57,0.425,0.371465384499147,"HT-SELEX","SHOX","Region 35-74"
"358",58,0.45,0.346202904358316,"HT-SELEX","SHOX","Region 35-74"
"359",59,0.475,0.343553528564117,"HT-SELEX","SHOX","Region 35-74"
"360",60,0.5,0.346097216748008,"HT-SELEX","SHOX","Region 35-74"
"361",1,0.025,0.253551745711854,"NCAP-SELEX","NKX6-2","Region 35-74"
"362",2,0.05,0.339085136604307,"NCAP-SELEX","NKX6-2","Region 35-74"
"363",3,0.075,0.393736306453546,"NCAP-SELEX","NKX6-2","Region 35-74"
"364",4,0.1,0.396949520622873,"NCAP-SELEX","NKX6-2","Region 35-74"
"365",5,0.125,0.391204925404635,"NCAP-SELEX","NKX6-2","Region 35-74"
"366",6,0.15,0.38290711940649,"NCAP-SELEX","NKX6-2","Region 35-74"
"367",7,0.175,0.401432930661493,"NCAP-SELEX","NKX6-2","Region 35-74"
"368",8,0.2,0.437196237694398,"NCAP-SELEX","NKX6-2","Region 35-74"
"369",9,0.225,0.447802844912856,"NCAP-SELEX","NKX6-2","Region 35-74"
"370",10,0.25,0.450353141521918,"NCAP-SELEX","NKX6-2","Region 35-74"
"371",11,0.275,0.453518383667099,"NCAP-SELEX","NKX6-2","Region 35-74"
"372",12,0.3,0.465074487891045,"NCAP-SELEX","NKX6-2","Region 35-74"
"373",13,0.325,0.459076247235778,"NCAP-SELEX","NKX6-2","Region 35-74"
"374",14,0.35,0.457115608853655,"NCAP-SELEX","NKX6-2","Region 35-74"
"375",15,0.375,0.445806695990029,"NCAP-SELEX","NKX6-2","Region 35-74"
"376",16,0.4,0.418992805864302,"NCAP-SELEX","NKX6-2","Region 35-74"
"377",17,0.425,0.39533533086959,"NCAP-SELEX","NKX6-2","Region 35-74"
"378",18,0.45,0.39236138341306,"NCAP-SELEX","NKX6-2","Region 35-74"
"379",19,0.475,0.36669379927163,"NCAP-SELEX","NKX6-2","Region 35-74"
"380",20,0.5,0.379013690911351,"NCAP-SELEX","NKX6-2","Region 35-74"
"381",21,0.025,0.226198013118542,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"382",22,0.05,0.330103941862922,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"383",23,0.075,0.341584433968823,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"384",24,0.1,0.425188472711473,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"385",25,0.125,0.344387149339646,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"386",26,0.15,0.336739726004542,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"387",27,0.175,0.357913725504981,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"388",28,0.2,0.373934903213994,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"389",29,0.225,0.360887030388485,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"390",30,0.25,0.340438511133249,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"391",31,0.275,0.344005303985746,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"392",32,0.3,0.347605447901798,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"393",33,0.325,0.378938318752696,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"394",34,0.35,0.363681274937952,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"395",35,0.375,0.356450917462158,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"396",36,0.4,0.370740293077529,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"397",37,0.425,0.361261236320072,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"398",38,0.45,0.359667979849571,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"399",39,0.475,0.359090075491822,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"400",40,0.5,0.364450275764132,"Nucleosome-SELEX","NKX6-2","Region 35-74"
"401",41,0.025,0.238670360184674,"HT-SELEX","NKX6-2","Region 35-74"
"402",42,0.05,0.337089252914125,"HT-SELEX","NKX6-2","Region 35-74"
"403",43,0.075,0.369771752023517,"HT-SELEX","NKX6-2","Region 35-74"
"404",44,0.1,0.387562214579288,"HT-SELEX","NKX6-2","Region 35-74"
"405",45,0.125,0.377115233268928,"HT-SELEX","NKX6-2","Region 35-74"
"406",46,0.15,0.369325815281062,"HT-SELEX","NKX6-2","Region 35-74"
"407",47,0.175,0.389679023265136,"HT-SELEX","NKX6-2","Region 35-74"
"408",48,0.2,0.415135314268829,"HT-SELEX","NKX6-2","Region 35-74"
"409",49,0.225,0.448438552341638,"HT-SELEX","NKX6-2","Region 35-74"
"410",50,0.25,0.451016548124573,"HT-SELEX","NKX6-2","Region 35-74"
"411",51,0.275,0.471660197390145,"HT-SELEX","NKX6-2","Region 35-74"
"412",52,0.3,0.456387839601247,"HT-SELEX","NKX6-2","Region 35-74"
"413",53,0.325,0.471109345941593,"HT-SELEX","NKX6-2","Region 35-74"
"414",54,0.35,0.453085407622903,"HT-SELEX","NKX6-2","Region 35-74"
"415",55,0.375,0.436368705495546,"HT-SELEX","NKX6-2","Region 35-74"
"416",56,0.4,0.417432505098773,"HT-SELEX","NKX6-2","Region 35-74"
"417",57,0.425,0.401348438085743,"HT-SELEX","NKX6-2","Region 35-74"
"418",58,0.45,0.38883965350337,"HT-SELEX","NKX6-2","Region 35-74"
"419",59,0.475,0.371662421882681,"HT-SELEX","NKX6-2","Region 35-74"
"420",60,0.5,0.374599628557105,"HT-SELEX","NKX6-2","Region 35-74"
"421",1,0.025,0.242815177591323,"NCAP-SELEX","PDX1","Region 35-74"
"422",2,0.05,0.33607796993503,"NCAP-SELEX","PDX1","Region 35-74"
"423",3,0.075,0.384309791544852,"NCAP-SELEX","PDX1","Region 35-74"
"424",4,0.1,0.401502462731082,"NCAP-SELEX","PDX1","Region 35-74"
"425",5,0.125,0.377558220976361,"NCAP-SELEX","PDX1","Region 35-74"
"426",6,0.15,0.399011409934992,"NCAP-SELEX","PDX1","Region 35-74"
"427",7,0.175,0.39880354241833,"NCAP-SELEX","PDX1","Region 35-74"
"428",8,0.2,0.427381891910233,"NCAP-SELEX","PDX1","Region 35-74"
"429",9,0.225,0.44412627788293,"NCAP-SELEX","PDX1","Region 35-74"
"430",10,0.25,0.442792140493986,"NCAP-SELEX","PDX1","Region 35-74"
"431",11,0.275,0.454084241748547,"NCAP-SELEX","PDX1","Region 35-74"
"432",12,0.3,0.464945518655934,"NCAP-SELEX","PDX1","Region 35-74"
"433",13,0.325,0.464118199358629,"NCAP-SELEX","PDX1","Region 35-74"
"434",14,0.35,0.450505795660838,"NCAP-SELEX","PDX1","Region 35-74"
"435",15,0.375,0.41053520585872,"NCAP-SELEX","PDX1","Region 35-74"
"436",16,0.4,0.391595762396675,"NCAP-SELEX","PDX1","Region 35-74"
"437",17,0.425,0.373266831473276,"NCAP-SELEX","PDX1","Region 35-74"
"438",18,0.45,0.369087711972577,"NCAP-SELEX","PDX1","Region 35-74"
"439",19,0.475,0.343727116294879,"NCAP-SELEX","PDX1","Region 35-74"
"440",20,0.5,0.349099150363989,"NCAP-SELEX","PDX1","Region 35-74"
"441",21,0.025,0.233318989149599,"Nucleosome-SELEX","PDX1","Region 35-74"
"442",22,0.05,0.328518405326684,"Nucleosome-SELEX","PDX1","Region 35-74"
"443",23,0.075,0.341474496185189,"Nucleosome-SELEX","PDX1","Region 35-74"
"444",24,0.1,0.413380546312287,"Nucleosome-SELEX","PDX1","Region 35-74"
"445",25,0.125,0.336538645053808,"Nucleosome-SELEX","PDX1","Region 35-74"
"446",26,0.15,0.344935146243412,"Nucleosome-SELEX","PDX1","Region 35-74"
"447",27,0.175,0.359111531236089,"Nucleosome-SELEX","PDX1","Region 35-74"
"448",28,0.2,0.370546272881935,"Nucleosome-SELEX","PDX1","Region 35-74"
"449",29,0.225,0.361488235573965,"Nucleosome-SELEX","PDX1","Region 35-74"
"450",30,0.25,0.343606843261158,"Nucleosome-SELEX","PDX1","Region 35-74"
"451",31,0.275,0.346320663378267,"Nucleosome-SELEX","PDX1","Region 35-74"
"452",32,0.3,0.355973178969339,"Nucleosome-SELEX","PDX1","Region 35-74"
"453",33,0.325,0.35726875679307,"Nucleosome-SELEX","PDX1","Region 35-74"
"454",34,0.35,0.359494394001026,"Nucleosome-SELEX","PDX1","Region 35-74"
"455",35,0.375,0.360021672104064,"Nucleosome-SELEX","PDX1","Region 35-74"
"456",36,0.4,0.37363531419506,"Nucleosome-SELEX","PDX1","Region 35-74"
"457",37,0.425,0.365016097192907,"Nucleosome-SELEX","PDX1","Region 35-74"
"458",38,0.45,0.360808300403483,"Nucleosome-SELEX","PDX1","Region 35-74"
"459",39,0.475,0.356875651134078,"Nucleosome-SELEX","PDX1","Region 35-74"
"460",40,0.5,0.355249433044461,"Nucleosome-SELEX","PDX1","Region 35-74"
"461",41,0.025,0.225889687709847,"HT-SELEX","PDX1","Region 35-74"
"462",42,0.05,0.323366978406254,"HT-SELEX","PDX1","Region 35-74"
"463",43,0.075,0.359278428561407,"HT-SELEX","PDX1","Region 35-74"
"464",44,0.1,0.38959077575921,"HT-SELEX","PDX1","Region 35-74"
"465",45,0.125,0.374359285680796,"HT-SELEX","PDX1","Region 35-74"
"466",46,0.15,0.394294383275976,"HT-SELEX","PDX1","Region 35-74"
"467",47,0.175,0.407665004514824,"HT-SELEX","PDX1","Region 35-74"
"468",48,0.2,0.429979328605268,"HT-SELEX","PDX1","Region 35-74"
"469",49,0.225,0.448333471335935,"HT-SELEX","PDX1","Region 35-74"
"470",50,0.25,0.457230970157488,"HT-SELEX","PDX1","Region 35-74"
"471",51,0.275,0.476911214272808,"HT-SELEX","PDX1","Region 35-74"
"472",52,0.3,0.478493857660039,"HT-SELEX","PDX1","Region 35-74"
"473",53,0.325,0.461219471430598,"HT-SELEX","PDX1","Region 35-74"
"474",54,0.35,0.426188085814262,"HT-SELEX","PDX1","Region 35-74"
"475",55,0.375,0.411021410142144,"HT-SELEX","PDX1","Region 35-74"
"476",56,0.4,0.384251057945336,"HT-SELEX","PDX1","Region 35-74"
"477",57,0.425,0.36630383981368,"HT-SELEX","PDX1","Region 35-74"
"478",58,0.45,0.355562099224806,"HT-SELEX","PDX1","Region 35-74"
"479",59,0.475,0.339965345130583,"HT-SELEX","PDX1","Region 35-74"
"480",60,0.5,0.339570661065406,"HT-SELEX","PDX1","Region 35-74"
"481",1,0.025,0.269310388795724,"NCAP-SELEX","LBX2","Region 35-74"
"482",2,0.05,0.377962172974893,"NCAP-SELEX","LBX2","Region 35-74"
"483",3,0.075,0.392974476133087,"NCAP-SELEX","LBX2","Region 35-74"
"484",4,0.1,0.394904396978921,"NCAP-SELEX","LBX2","Region 35-74"
"485",5,0.125,0.382330953979056,"NCAP-SELEX","LBX2","Region 35-74"
"486",6,0.15,0.392398671071488,"NCAP-SELEX","LBX2","Region 35-74"
"487",7,0.175,0.39379375455992,"NCAP-SELEX","LBX2","Region 35-74"
"488",8,0.2,0.407562626900959,"NCAP-SELEX","LBX2","Region 35-74"
"489",9,0.225,0.418327070073645,"NCAP-SELEX","LBX2","Region 35-74"
"490",10,0.25,0.433577497983158,"NCAP-SELEX","LBX2","Region 35-74"
"491",11,0.275,0.423173776240657,"NCAP-SELEX","LBX2","Region 35-74"
"492",12,0.3,0.424360188649382,"NCAP-SELEX","LBX2","Region 35-74"
"493",13,0.325,0.401577023553339,"NCAP-SELEX","LBX2","Region 35-74"
"494",14,0.35,0.396970794595399,"NCAP-SELEX","LBX2","Region 35-74"
"495",15,0.375,0.381527385544308,"NCAP-SELEX","LBX2","Region 35-74"
"496",16,0.4,0.370250699746714,"NCAP-SELEX","LBX2","Region 35-74"
"497",17,0.425,0.375122068871562,"NCAP-SELEX","LBX2","Region 35-74"
"498",18,0.45,0.362602980911638,"NCAP-SELEX","LBX2","Region 35-74"
"499",19,0.475,0.367297750023628,"NCAP-SELEX","LBX2","Region 35-74"
"500",20,0.5,0.371636033071513,"NCAP-SELEX","LBX2","Region 35-74"
"501",21,0.025,0.225108715953652,"Nucleosome-SELEX","LBX2","Region 35-74"
"502",22,0.05,0.334746001601007,"Nucleosome-SELEX","LBX2","Region 35-74"
"503",23,0.075,0.338205341892793,"Nucleosome-SELEX","LBX2","Region 35-74"
"504",24,0.1,0.429075413682946,"Nucleosome-SELEX","LBX2","Region 35-74"
"505",25,0.125,0.350445102699741,"Nucleosome-SELEX","LBX2","Region 35-74"
"506",26,0.15,0.338733685139424,"Nucleosome-SELEX","LBX2","Region 35-74"
"507",27,0.175,0.363339977976207,"Nucleosome-SELEX","LBX2","Region 35-74"
"508",28,0.2,0.372097195403481,"Nucleosome-SELEX","LBX2","Region 35-74"
"509",29,0.225,0.359702059487705,"Nucleosome-SELEX","LBX2","Region 35-74"
"510",30,0.25,0.344668834909297,"Nucleosome-SELEX","LBX2","Region 35-74"
"511",31,0.275,0.354593006779602,"Nucleosome-SELEX","LBX2","Region 35-74"
"512",32,0.3,0.352243144857896,"Nucleosome-SELEX","LBX2","Region 35-74"
"513",33,0.325,0.371037637959389,"Nucleosome-SELEX","LBX2","Region 35-74"
"514",34,0.35,0.361649893498931,"Nucleosome-SELEX","LBX2","Region 35-74"
"515",35,0.375,0.355773535489116,"Nucleosome-SELEX","LBX2","Region 35-74"
"516",36,0.4,0.366024282959202,"Nucleosome-SELEX","LBX2","Region 35-74"
"517",37,0.425,0.373583620818741,"Nucleosome-SELEX","LBX2","Region 35-74"
"518",38,0.45,0.367370670770384,"Nucleosome-SELEX","LBX2","Region 35-74"
"519",39,0.475,0.363591171815328,"Nucleosome-SELEX","LBX2","Region 35-74"
"520",40,0.5,0.359449254212205,"Nucleosome-SELEX","LBX2","Region 35-74"
"521",41,0.025,0.238354679447689,"HT-SELEX","LBX2","Region 35-74"
"522",42,0.05,0.351112912068789,"HT-SELEX","LBX2","Region 35-74"
"523",43,0.075,0.381141398702455,"HT-SELEX","LBX2","Region 35-74"
"524",44,0.1,0.386093482823723,"HT-SELEX","LBX2","Region 35-74"
"525",45,0.125,0.370713720888251,"HT-SELEX","LBX2","Region 35-74"
"526",46,0.15,0.3665716474492,"HT-SELEX","LBX2","Region 35-74"
"527",47,0.175,0.372617129337141,"HT-SELEX","LBX2","Region 35-74"
"528",48,0.2,0.426703919855248,"HT-SELEX","LBX2","Region 35-74"
"529",49,0.225,0.485033120924858,"HT-SELEX","LBX2","Region 35-74"
"530",50,0.25,0.534076946294843,"HT-SELEX","LBX2","Region 35-74"
"531",51,0.275,0.542072675898014,"HT-SELEX","LBX2","Region 35-74"
"532",52,0.3,0.494620898923318,"HT-SELEX","LBX2","Region 35-74"
"533",53,0.325,0.450157627522537,"HT-SELEX","LBX2","Region 35-74"
"534",54,0.35,0.414362360180567,"HT-SELEX","LBX2","Region 35-74"
"535",55,0.375,0.392586308407703,"HT-SELEX","LBX2","Region 35-74"
"536",56,0.4,0.359868246657722,"HT-SELEX","LBX2","Region 35-74"
"537",57,0.425,0.343679249771031,"HT-SELEX","LBX2","Region 35-74"
"538",58,0.45,0.334530964268681,"HT-SELEX","LBX2","Region 35-74"
"539",59,0.475,0.326316477405709,"HT-SELEX","LBX2","Region 35-74"
"540",60,0.5,0.336409349973685,"HT-SELEX","LBX2","Region 35-74"
"541",1,0.025,0.252304696435761,"NCAP-SELEX","MSX2","Region 35-74"
"542",2,0.05,0.350107940108277,"NCAP-SELEX","MSX2","Region 35-74"
"543",3,0.075,0.377210587237664,"NCAP-SELEX","MSX2","Region 35-74"
"544",4,0.1,0.404683482800192,"NCAP-SELEX","MSX2","Region 35-74"
"545",5,0.125,0.397075494684077,"NCAP-SELEX","MSX2","Region 35-74"
"546",6,0.15,0.391663782214523,"NCAP-SELEX","MSX2","Region 35-74"
"547",7,0.175,0.400771269907408,"NCAP-SELEX","MSX2","Region 35-74"
"548",8,0.2,0.405537502871805,"NCAP-SELEX","MSX2","Region 35-74"
"549",9,0.225,0.390296402383838,"NCAP-SELEX","MSX2","Region 35-74"
"550",10,0.25,0.405793966096421,"NCAP-SELEX","MSX2","Region 35-74"
"551",11,0.275,0.407657155491528,"NCAP-SELEX","MSX2","Region 35-74"
"552",12,0.3,0.403215151049537,"NCAP-SELEX","MSX2","Region 35-74"
"553",13,0.325,0.397050870433153,"NCAP-SELEX","MSX2","Region 35-74"
"554",14,0.35,0.391815268614422,"NCAP-SELEX","MSX2","Region 35-74"
"555",15,0.375,0.393658971595153,"NCAP-SELEX","MSX2","Region 35-74"
"556",16,0.4,0.379188006352816,"NCAP-SELEX","MSX2","Region 35-74"
"557",17,0.425,0.38371727873147,"NCAP-SELEX","MSX2","Region 35-74"
"558",18,0.45,0.375438486866425,"NCAP-SELEX","MSX2","Region 35-74"
"559",19,0.475,0.371905843755254,"NCAP-SELEX","MSX2","Region 35-74"
"560",20,0.5,0.367619475580742,"NCAP-SELEX","MSX2","Region 35-74"
"561",21,0.025,0.228692736160682,"Nucleosome-SELEX","MSX2","Region 35-74"
"562",22,0.05,0.333497853348787,"Nucleosome-SELEX","MSX2","Region 35-74"
"563",23,0.075,0.337510919007739,"Nucleosome-SELEX","MSX2","Region 35-74"
"564",24,0.1,0.419674877516648,"Nucleosome-SELEX","MSX2","Region 35-74"
"565",25,0.125,0.342922052987944,"Nucleosome-SELEX","MSX2","Region 35-74"
"566",26,0.15,0.343553759003333,"Nucleosome-SELEX","MSX2","Region 35-74"
"567",27,0.175,0.362582572678451,"Nucleosome-SELEX","MSX2","Region 35-74"
"568",28,0.2,0.371943531538518,"Nucleosome-SELEX","MSX2","Region 35-74"
"569",29,0.225,0.355731858290819,"Nucleosome-SELEX","MSX2","Region 35-74"
"570",30,0.25,0.344167061286771,"Nucleosome-SELEX","MSX2","Region 35-74"
"571",31,0.275,0.350214112045096,"Nucleosome-SELEX","MSX2","Region 35-74"
"572",32,0.3,0.35411451692778,"Nucleosome-SELEX","MSX2","Region 35-74"
"573",33,0.325,0.371247433185484,"Nucleosome-SELEX","MSX2","Region 35-74"
"574",34,0.35,0.366694104908427,"Nucleosome-SELEX","MSX2","Region 35-74"
"575",35,0.375,0.355654977667881,"Nucleosome-SELEX","MSX2","Region 35-74"
"576",36,0.4,0.371916327861309,"Nucleosome-SELEX","MSX2","Region 35-74"
"577",37,0.425,0.370780579397932,"Nucleosome-SELEX","MSX2","Region 35-74"
"578",38,0.45,0.371800411024263,"Nucleosome-SELEX","MSX2","Region 35-74"
"579",39,0.475,0.369866908158413,"Nucleosome-SELEX","MSX2","Region 35-74"
"580",40,0.5,0.357373991648502,"Nucleosome-SELEX","MSX2","Region 35-74"
"581",41,0.025,0.233844241959829,"HT-SELEX","MSX2","Region 35-74"
"582",42,0.05,0.323607019992128,"HT-SELEX","MSX2","Region 35-74"
"583",43,0.075,0.374227525487818,"HT-SELEX","MSX2","Region 35-74"
"584",44,0.1,0.409992074918209,"HT-SELEX","MSX2","Region 35-74"
"585",45,0.125,0.370437403769653,"HT-SELEX","MSX2","Region 35-74"
"586",46,0.15,0.381083971100495,"HT-SELEX","MSX2","Region 35-74"
"587",47,0.175,0.429040397669516,"HT-SELEX","MSX2","Region 35-74"
"588",48,0.2,0.447268860122395,"HT-SELEX","MSX2","Region 35-74"
"589",49,0.225,0.443352905603314,"HT-SELEX","MSX2","Region 35-74"
"590",50,0.25,0.469190890017366,"HT-SELEX","MSX2","Region 35-74"
"591",51,0.275,0.521732060499246,"HT-SELEX","MSX2","Region 35-74"
"592",52,0.3,0.449075602406907,"HT-SELEX","MSX2","Region 35-74"
"593",53,0.325,0.437326347595824,"HT-SELEX","MSX2","Region 35-74"
"594",54,0.35,0.445186201715232,"HT-SELEX","MSX2","Region 35-74"
"595",55,0.375,0.398796728630986,"HT-SELEX","MSX2","Region 35-74"
"596",56,0.4,0.363451938607003,"HT-SELEX","MSX2","Region 35-74"
"597",57,0.425,0.351847086627191,"HT-SELEX","MSX2","Region 35-74"
"598",58,0.45,0.356343346480348,"HT-SELEX","MSX2","Region 35-74"
"599",59,0.475,0.330516929397301,"HT-SELEX","MSX2","Region 35-74"
"600",60,0.5,0.339254931875925,"HT-SELEX","MSX2","Region 35-74"
"601",1,0.025,0.26458952341701,"NCAP-SELEX","LMX1A","Region 35-74"
"602",2,0.05,0.358150235558924,"NCAP-SELEX","LMX1A","Region 35-74"
"603",3,0.075,0.376810115325874,"NCAP-SELEX","LMX1A","Region 35-74"
"604",4,0.1,0.382832357023001,"NCAP-SELEX","LMX1A","Region 35-74"
"605",5,0.125,0.377016964634711,"NCAP-SELEX","LMX1A","Region 35-74"
"606",6,0.15,0.38834565640305,"NCAP-SELEX","LMX1A","Region 35-74"
"607",7,0.175,0.392911558426142,"NCAP-SELEX","LMX1A","Region 35-74"
"608",8,0.2,0.395790361734418,"NCAP-SELEX","LMX1A","Region 35-74"
"609",9,0.225,0.404994116926927,"NCAP-SELEX","LMX1A","Region 35-74"
"610",10,0.25,0.413135224435501,"NCAP-SELEX","LMX1A","Region 35-74"
"611",11,0.275,0.409109739285428,"NCAP-SELEX","LMX1A","Region 35-74"
"612",12,0.3,0.40668032978444,"NCAP-SELEX","LMX1A","Region 35-74"
"613",13,0.325,0.410018163999609,"NCAP-SELEX","LMX1A","Region 35-74"
"614",14,0.35,0.39220266714833,"NCAP-SELEX","LMX1A","Region 35-74"
"615",15,0.375,0.393853763839428,"NCAP-SELEX","LMX1A","Region 35-74"
"616",16,0.4,0.384504183645434,"NCAP-SELEX","LMX1A","Region 35-74"
"617",17,0.425,0.391522977680332,"NCAP-SELEX","LMX1A","Region 35-74"
"618",18,0.45,0.378387325073171,"NCAP-SELEX","LMX1A","Region 35-74"
"619",19,0.475,0.36767452458246,"NCAP-SELEX","LMX1A","Region 35-74"
"620",20,0.5,0.366801708025987,"NCAP-SELEX","LMX1A","Region 35-74"
"621",21,0.025,0.231111096930813,"Nucleosome-SELEX","LMX1A","Region 35-74"
"622",22,0.05,0.328608424516649,"Nucleosome-SELEX","LMX1A","Region 35-74"
"623",23,0.075,0.339519848655496,"Nucleosome-SELEX","LMX1A","Region 35-74"
"624",24,0.1,0.430234343085954,"Nucleosome-SELEX","LMX1A","Region 35-74"
"625",25,0.125,0.344112444784989,"Nucleosome-SELEX","LMX1A","Region 35-74"
"626",26,0.15,0.344701545320992,"Nucleosome-SELEX","LMX1A","Region 35-74"
"627",27,0.175,0.363545009555882,"Nucleosome-SELEX","LMX1A","Region 35-74"
"628",28,0.2,0.369031132801364,"Nucleosome-SELEX","LMX1A","Region 35-74"
"629",29,0.225,0.361546446141148,"Nucleosome-SELEX","LMX1A","Region 35-74"
"630",30,0.25,0.335150963872289,"Nucleosome-SELEX","LMX1A","Region 35-74"
"631",31,0.275,0.342923220659439,"Nucleosome-SELEX","LMX1A","Region 35-74"
"632",32,0.3,0.34957577980908,"Nucleosome-SELEX","LMX1A","Region 35-74"
"633",33,0.325,0.37163888217591,"Nucleosome-SELEX","LMX1A","Region 35-74"
"634",34,0.35,0.355213987985914,"Nucleosome-SELEX","LMX1A","Region 35-74"
"635",35,0.375,0.352366241112328,"Nucleosome-SELEX","LMX1A","Region 35-74"
"636",36,0.4,0.371756799802523,"Nucleosome-SELEX","LMX1A","Region 35-74"
"637",37,0.425,0.373673798426533,"Nucleosome-SELEX","LMX1A","Region 35-74"
"638",38,0.45,0.361378774659582,"Nucleosome-SELEX","LMX1A","Region 35-74"
"639",39,0.475,0.35332869259224,"Nucleosome-SELEX","LMX1A","Region 35-74"
"640",40,0.5,0.372490231589552,"Nucleosome-SELEX","LMX1A","Region 35-74"
"641",41,0.025,0.25054769172754,"HT-SELEX","LMX1A","Region 35-74"
"642",42,0.05,0.340408990561953,"HT-SELEX","LMX1A","Region 35-74"
"643",43,0.075,0.369862755164001,"HT-SELEX","LMX1A","Region 35-74"
"644",44,0.1,0.37677828224784,"HT-SELEX","LMX1A","Region 35-74"
"645",45,0.125,0.366022480384621,"HT-SELEX","LMX1A","Region 35-74"
"646",46,0.15,0.390501886895601,"HT-SELEX","LMX1A","Region 35-74"
"647",47,0.175,0.414750485360581,"HT-SELEX","LMX1A","Region 35-74"
"648",48,0.2,0.4500469956232,"HT-SELEX","LMX1A","Region 35-74"
"649",49,0.225,0.479873944981322,"HT-SELEX","LMX1A","Region 35-74"
"650",50,0.25,0.527965190832435,"HT-SELEX","LMX1A","Region 35-74"
"651",51,0.275,0.51190013606707,"HT-SELEX","LMX1A","Region 35-74"
"652",52,0.3,0.482151154999554,"HT-SELEX","LMX1A","Region 35-74"
"653",53,0.325,0.453592249603786,"HT-SELEX","LMX1A","Region 35-74"
"654",54,0.35,0.422236193208763,"HT-SELEX","LMX1A","Region 35-74"
